Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,week,RH,Trange
2,2008-10-23,60.0,40.0,50.0,34.0,43.0,15.0,0.0,0.09,29.56,30.27,10.6,12.0,10.8,43,53.96805096116989,20.0
1,2008-10-24,54.0,44.0,49.0,44.0,47.0,16.0,0.0,0.32,29.18,29.96,5.3,19.0,6.1,43,82.78885643164726,10.0
2,2008-10-24,56.0,45.0,50.5,44.0,47.0,14.0,0.0,0.63,29.25,29.97,5.6,20.0,6.9,43,78.29131950077984,11.0
1,2008-10-25,53.0,43.0,48.0,40.0,44.0,17.0,0.0,0.14724466463414634,29.02,29.77,11.9,22.0,12.3,43,73.66941748621115,10.0
2,2008-10-25,53.0,43.0,48.0,41.0,45.0,17.0,0.0,0.14724466463414634,29.09,29.79,12.8,23.0,13.2,43,76.5836289292619,10.0
1,2008-10-26,56.0,37.0,46.5,32.0,41.0,18.0,0.0,0.14724466463414634,29.1,29.8,17.2,27.0,17.8,43,56.78796036938514,19.0
2,2008-10-26,56.0,36.0,46.0,34.0,41.0,19.0,0.0,0.01,29.17,29.81,17.5,27.0,18.4,43,62.70842255443885,20.0
1,2008-10-27,47.0,33.0,40.0,27.0,35.0,25.0,0.0,0.14724466463414634,29.51,30.2,13.7,31.0,14.4,44,59.41414120922067,14.0
2,2008-10-27,47.0,34.0,40.5,28.0,35.0,24.0,0.0,0.14724466463414634,29.57,30.21,13.4,31.0,13.9,44,60.719713952677104,13.0
1,2008-10-28,45.0,31.0,38.0,23.0,33.0,27.0,0.0,0.0,29.54,30.29,10.5,30.0,10.9,44,54.38603340859517,14.0
2,2008-10-28,45.0,32.0,38.5,23.0,33.0,26.0,0.0,0.0,29.6,30.31,9.9,30.0,10.3,44,53.330732414944734,13.0
1,2008-10-29,51.0,32.0,41.5,24.0,34.0,23.0,0.0,0.0,29.47,30.21,3.7,32.0,6.2,44,49.49091833851615,19.0
2,2008-10-29,51.0,33.0,42.0,25.0,35.0,23.0,0.0,0.0,29.54,30.22,1.7,29.0,6.1,44,50.61410769880682,18.0
1,2008-10-30,62.0,31.0,46.5,32.0,41.0,18.0,0.0,0.0,29.57,30.31,10.5,19.0,10.4,44,56.78796036938514,31.0
2,2008-10-30,63.0,34.0,48.5,31.0,41.0,16.0,0.0,0.0,29.65,30.33,9.3,19.0,9.4,44,50.58732938328543,29.0
1,2008-10-31,70.0,48.0,59.0,46.0,51.0,6.0,0.0,0.0,29.57,30.3,5.7,22.0,7.4,44,61.97738545522772,22.0
2,2008-10-31,71.0,49.0,60.0,46.0,51.0,5.0,0.0,0.0,29.64,30.3,6.0,22.0,7.9,44,59.80411012425675,22.0
1,2009-05-01,60.0,46.0,53.0,40.0,47.0,12.0,0.0,0.02,29.26,29.98,8.4,29.0,8.5,18,61.191266511012884,14.0
2,2009-05-01,62.0,48.0,55.0,42.0,48.0,10.0,0.0,0.04,29.33,29.98,8.1,29.0,8.6,18,61.455645098499886,14.0
1,2009-05-02,66.0,44.0,55.0,33.0,45.0,10.0,0.0,0.0,29.21,29.94,8.8,26.0,9.2,18,43.137085499910384,22.0
2,2009-05-02,65.0,45.0,55.0,34.0,46.0,10.0,0.0,0.0,29.28,29.95,9.2,27.0,9.5,18,44.8993561106211,20.0
1,2009-05-03,70.0,43.0,56.5,34.0,47.0,8.0,0.0,0.0,29.19,29.92,3.9,26.0,4.9,18,42.521421017168684,27.0
2,2009-05-03,70.0,45.0,57.5,35.0,48.0,7.0,0.0,0.0,29.26,29.92,4.7,26.0,4.8,18,42.68234789804931,25.0
1,2009-05-04,70.0,43.0,56.5,34.0,47.0,8.0,0.0,0.0,29.31,30.02,6.5,9.0,7.6,19,42.521421017168684,27.0
2,2009-05-04,70.0,49.0,59.5,36.0,48.0,5.0,0.0,0.0,29.37,30.02,7.1,9.0,8.4,19,41.33733090510915,21.0
1,2009-05-05,71.0,49.0,60.0,40.0,50.0,5.0,0.0,0.0,29.22,29.95,5.5,13.0,6.0,19,47.50686073377498,22.0
2,2009-05-05,70.0,54.0,62.0,41.0,51.0,3.0,0.0,0.0,29.28,29.95,5.1,12.0,5.9,19,46.004384039886375,16.0
1,2009-05-06,75.0,51.0,63.0,51.0,55.0,2.0,0.0,0.67,29.05,29.79,6.5,19.0,8.1,19,64.85284088269587,24.0
2,2009-05-06,75.0,56.0,65.5,51.0,56.0,0.0,1.0,0.86,29.13,29.8,6.2,19.0,7.2,19,59.42261034224053,19.0
1,2009-05-07,77.0,56.0,66.5,52.0,57.0,0.0,2.0,0.19,29.01,29.73,8.5,25.0,10.3,19,59.55551988593967,21.0
2,2009-05-07,77.0,56.0,66.5,53.0,58.0,0.0,2.0,0.03,29.08,29.74,8.2,24.0,9.2,19,61.787537758349906,21.0
1,2009-05-08,77.0,53.0,65.0,53.0,58.0,0.0,0.0,0.02,28.94,29.68,4.9,21.0,6.0,19,65.0942414787659,24.0
2,2009-05-08,74.0,57.0,65.5,55.0,59.0,0.0,1.0,0.01,29.0,29.67,4.4,20.0,6.1,19,68.82231095476973,17.0
1,2009-05-09,63.0,46.0,54.5,44.0,48.0,10.0,0.0,0.14724466463414634,29.19,29.87,6.8,29.0,11.8,19,67.57670298071915,17.0
2,2009-05-09,64.0,45.0,54.5,44.0,49.0,10.0,0.0,0.0,29.26,29.87,4.7,28.0,11.3,19,67.57670298071915,19.0
1,2009-05-10,67.0,40.0,53.5,39.0,46.0,11.0,0.0,0.0,29.41,30.11,4.7,30.0,8.4,19,57.783213727416125,27.0
2,2009-05-10,67.0,43.0,55.0,40.0,47.0,10.0,0.0,0.02,29.47,30.11,5.1,30.0,9.0,19,56.877374043567855,24.0
1,2009-05-11,61.0,39.0,50.0,35.0,44.0,15.0,0.0,0.0,29.47,30.2,0.7,8.0,4.6,20,56.1626043057132,22.0
2,2009-05-11,61.0,40.0,50.5,34.0,44.0,14.0,0.0,0.0,29.53,30.2,2.1,7.0,4.5,20,52.97468275605232,21.0
1,2009-05-12,71.0,39.0,55.0,34.0,47.0,10.0,0.0,0.0,29.38,30.13,9.5,16.0,9.6,20,44.8993561106211,32.0
2,2009-05-12,72.0,44.0,58.0,32.0,47.0,7.0,0.0,0.0,29.44,30.13,8.9,16.0,9.5,20,37.17664092117185,28.0
1,2009-05-13,70.0,53.0,61.5,56.0,58.0,3.0,0.0,0.55,29.01,29.76,14.4,19.0,16.4,20,82.12202923167601,17.0
2,2009-05-13,71.0,54.0,62.5,58.0,60.0,2.0,0.0,1.03,29.08,29.77,12.9,18.0,14.8,20,85.20450983150236,17.0
1,2009-05-14,68.0,53.0,60.5,44.0,52.0,4.0,0.0,0.0,29.31,30.0,10.5,27.0,10.7,20,54.44725062229963,15.0
2,2009-05-14,69.0,55.0,62.0,44.0,53.0,3.0,0.0,0.14724466463414634,29.38,30.0,11.1,27.0,11.3,20,51.629312036145016,14.0
1,2009-05-15,61.0,52.0,56.5,51.0,54.0,8.0,0.0,0.39,29.28,30.0,6.0,16.0,8.8,20,81.76927196459728,9.0
2,2009-05-15,63.0,55.0,59.0,52.0,55.0,6.0,0.0,0.7,29.34,29.99,4.4,15.0,5.8,20,77.55150691172038,8.0
1,2009-05-16,62.0,45.0,53.5,40.0,49.0,11.0,0.0,0.0,29.36,30.05,11.0,29.0,12.5,20,60.079467065451894,17.0
2,2009-05-16,62.0,47.0,54.5,41.0,50.0,10.0,0.0,0.04,29.41,30.05,11.0,30.0,12.4,20,60.21433316597149,15.0
1,2009-05-17,63.0,39.0,51.0,27.0,42.0,14.0,0.0,0.0,29.6,30.32,0.2,33.0,6.2,20,39.1387442315929,24.0
2,2009-05-17,59.0,41.0,50.0,28.0,42.0,15.0,0.0,0.0,29.67,30.32,3.3,9.0,6.5,20,42.32526204728193,18.0
1,2009-05-18,66.0,40.0,53.0,33.0,45.0,12.0,0.0,0.14724466463414634,29.54,30.29,9.6,19.0,9.9,21,46.408839010595536,26.0
2,2009-05-18,67.0,45.0,56.0,30.0,45.0,9.0,0.0,0.14724466463414634,29.62,30.3,9.3,19.0,9.5,21,36.84958888644253,22.0
1,2009-05-19,80.0,52.0,66.0,44.0,55.0,0.0,1.0,0.0,29.48,30.21,13.5,21.0,13.8,21,44.881504027025485,28.0
2,2009-05-19,80.0,54.0,67.0,43.0,54.0,0.0,2.0,0.0,29.55,30.22,12.3,21.0,12.4,21,41.72497773363671,26.0
1,2009-05-20,84.0,61.0,72.5,44.0,57.0,0.0,8.0,0.0,29.4,30.13,14.4,20.0,14.6,21,35.92428053110473,23.0
2,2009-05-20,85.0,61.0,73.0,43.0,57.0,0.0,8.0,0.14724466463414634,29.47,30.13,11.9,20.0,12.1,21,33.99657101708635,24.0
1,2009-05-21,84.0,60.0,72.0,49.0,59.0,0.0,7.0,0.0,29.38,30.09,7.8,23.0,12.8,21,44.13262654104418,24.0
2,2009-05-21,85.0,60.0,72.5,48.0,59.0,0.0,8.0,0.0,29.44,30.09,8.1,25.0,10.9,21,41.797953611673336,25.0
1,2009-05-22,69.0,53.0,61.0,46.0,53.0,4.0,0.0,0.0,29.46,30.18,10.4,4.0,10.7,21,57.71585872986358,16.0
2,2009-05-22,70.0,56.0,63.0,47.0,54.0,2.0,0.0,0.0,29.5,30.16,10.0,3.0,10.6,21,55.85035151680261,14.0
1,2009-05-23,80.0,50.0,65.0,50.0,57.0,0.0,0.0,0.0,29.33,30.06,4.5,7.0,5.7,21,58.263404009012845,30.0
2,2009-05-23,79.0,55.0,67.0,51.0,58.0,0.0,2.0,0.14724466463414634,29.39,30.05,4.5,8.0,5.5,21,56.41023806472434,24.0
1,2009-05-24,71.0,55.0,63.0,46.0,53.0,2.0,0.0,0.0,29.34,30.07,10.4,4.0,11.0,21,53.77999626270204,16.0
2,2009-05-24,70.0,56.0,63.0,47.0,54.0,2.0,0.0,0.0,29.39,30.05,10.7,3.0,10.8,21,55.85035151680261,14.0
1,2009-05-25,67.0,54.0,60.5,43.0,51.0,4.0,0.0,0.04,29.28,30.02,10.3,6.0,10.8,22,52.40240854988324,13.0
2,2009-05-25,64.0,56.0,60.0,46.0,53.0,5.0,0.0,0.08,29.33,30.0,8.7,6.0,9.5,22,59.80411012425675,8.0
1,2009-05-26,74.0,53.0,63.5,51.0,55.0,1.0,0.0,1.73,29.08,29.82,7.5,5.0,7.8,22,63.72373375296883,21.0
2,2009-05-26,76.0,56.0,66.0,54.0,58.0,0.0,1.0,1.38,29.13,29.81,5.7,6.0,6.8,22,65.21411080812129,20.0
1,2009-05-27,73.0,55.0,64.0,58.0,60.0,1.0,0.0,0.02,28.95,29.68,3.6,24.0,7.2,22,80.83122457253185,18.0
2,2009-05-27,75.0,58.0,66.5,60.0,63.0,0.0,2.0,0.14724466463414634,29.02,29.67,6.8,24.0,8.3,22,79.58550894823624,17.0
1,2009-05-28,62.0,54.0,58.0,51.0,54.0,7.0,0.0,0.0,29.06,29.76,6.8,30.0,8.1,22,77.46588457018464,8.0
2,2009-05-28,64.0,55.0,59.5,51.0,54.0,5.0,0.0,0.0,29.11,29.75,6.8,29.0,8.3,22,73.41453615094517,9.0
1,2009-05-29,74.0,50.0,62.0,49.0,55.0,3.0,0.0,0.14724466463414634,29.17,29.88,2.7,32.0,6.9,22,62.362634612270064,24.0
2,2009-05-29,77.0,55.0,66.0,49.0,55.0,0.0,1.0,0.0,29.23,29.87,2.0,31.0,6.8,22,54.212011086396494,22.0
1,2009-05-30,79.0,50.0,64.5,46.0,54.0,0.0,0.0,0.14724466463414634,29.09,29.81,2.9,27.0,6.8,22,51.025350994398586,29.0
2,2009-05-30,79.0,53.0,66.0,46.0,55.0,0.0,1.0,0.14724466463414634,29.15,29.8,1.8,29.0,6.6,22,48.42797148268488,26.0
1,2009-05-31,73.0,45.0,59.0,41.0,50.0,6.0,0.0,0.0,29.21,29.94,2.7,10.0,4.6,22,51.180822118910676,28.0
2,2009-05-31,72.0,49.0,60.5,43.0,52.0,4.0,0.0,0.0,29.26,29.93,2.9,9.0,6.3,22,52.40240854988324,23.0
1,2009-06-01,78.0,51.0,64.5,53.0,57.0,0.0,0.0,0.44,29.19,29.89,1.2,34.0,11.1,23,66.24023419388054,27.0
2,2009-06-01,80.0,52.0,66.0,54.0,58.0,0.0,1.0,0.83,29.25,29.88,1.0,34.0,10.0,23,65.21411080812129,28.0
1,2009-06-02,60.0,48.0,54.0,46.0,50.0,11.0,0.0,0.12,29.36,30.09,7.4,3.0,8.0,23,74.2599582859819,12.0
2,2009-06-02,61.0,50.0,55.5,47.0,51.0,9.0,0.0,0.06,29.42,30.07,8.3,3.0,9.2,23,73.01714941247994,11.0
1,2009-06-03,61.0,43.0,52.0,39.0,46.0,13.0,0.0,0.0,29.42,30.15,10.5,4.0,10.7,23,61.058190785103065,18.0
2,2009-06-03,61.0,47.0,54.0,40.0,48.0,11.0,0.0,0.0,29.47,30.13,11.0,2.0,11.4,23,58.99021804785905,14.0
1,2009-06-04,68.0,42.0,55.0,37.0,48.0,10.0,0.0,0.0,29.31,30.05,4.7,4.0,5.9,23,50.5751675874962,26.0
2,2009-06-04,68.0,47.0,57.5,38.0,49.0,7.0,0.0,0.0,29.36,30.05,5.2,5.0,6.4,23,48.052089632566855,21.0
1,2009-06-05,79.0,44.0,61.5,44.0,54.0,3.0,0.0,0.0,29.18,29.91,5.8,26.0,6.7,23,52.55004569837409,35.0
2,2009-06-05,80.0,47.0,63.5,43.0,54.0,1.0,0.0,0.0,29.23,29.91,6.3,25.0,7.2,23,47.13455328616175,33.0
1,2009-06-06,63.0,51.0,57.0,45.0,50.0,8.0,0.0,0.02,29.2,29.93,6.2,5.0,7.7,23,64.11514175131302,12.0
2,2009-06-06,66.0,55.0,60.5,48.0,53.0,4.0,0.0,0.14724466463414634,29.26,29.92,4.7,3.0,7.2,23,63.3494567503882,11.0
1,2009-06-07,73.0,52.0,62.5,53.0,57.0,2.0,0.0,0.04,29.14,29.87,2.7,8.0,6.9,23,71.05598885613426,21.0
2,2009-06-07,74.0,56.0,65.0,54.0,59.0,0.0,0.0,0.14724466463414634,29.21,29.86,1.5,11.0,7.7,23,67.52304382783947,18.0
1,2009-06-08,80.0,52.0,66.0,60.0,63.0,0.0,1.0,0.45,29.06,29.77,5.9,24.0,9.2,24,80.97766421415629,28.0
2,2009-06-08,82.0,55.0,68.5,61.0,65.0,0.0,4.0,0.3,29.11,29.76,6.4,25.0,10.0,24,76.96681194442982,27.0
1,2009-06-09,67.0,55.0,61.0,53.0,56.0,4.0,0.0,0.14724466463414634,29.23,29.94,4.0,6.0,6.3,24,74.92573641260748,12.0
2,2009-06-09,67.0,56.0,61.5,53.0,56.0,3.0,0.0,0.14724466463414634,29.29,29.94,6.4,8.0,7.9,24,73.61017195873472,11.0
1,2009-06-10,67.0,54.0,60.5,49.0,53.0,4.0,0.0,0.01,29.15,29.89,8.0,5.0,8.7,24,65.76640017639664,13.0
2,2009-06-10,67.0,55.0,61.0,50.0,55.0,4.0,0.0,0.04,29.21,29.88,8.5,4.0,9.2,24,67.06320485667815,12.0
1,2009-06-11,64.0,53.0,58.5,51.0,54.0,6.0,0.0,0.01,29.11,29.83,10.2,3.0,10.3,24,76.08825296936972,11.0
2,2009-06-11,60.0,53.0,56.5,53.0,54.0,8.0,0.0,1.14,29.17,29.82,8.8,1.0,9.0,24,88.02737514612235,7.0
1,2009-06-12,74.0,49.0,61.5,49.0,55.0,3.0,0.0,0.14724466463414634,29.24,29.95,4.4,7.0,5.8,24,63.47478146622407,25.0
2,2009-06-12,72.0,50.0,61.0,49.0,55.0,4.0,0.0,0.14724466463414634,29.3,29.95,5.0,6.0,6.7,24,64.60920574472077,22.0
1,2009-06-13,68.0,54.0,61.0,51.0,55.0,4.0,0.0,0.33,29.28,30.0,5.9,5.0,6.7,24,69.59906401503227,14.0
2,2009-06-13,66.0,56.0,61.0,52.0,55.0,4.0,0.0,0.31,29.34,29.99,7.2,4.0,7.6,24,72.21911321893865,10.0
1,2009-06-14,77.0,51.0,64.0,48.0,57.0,1.0,0.0,0.0,29.29,30.01,4.5,4.0,4.7,24,55.99116062352123,26.0
2,2009-06-14,76.0,54.0,65.0,50.0,57.0,0.0,0.0,0.0,29.34,30.0,5.1,5.0,5.8,24,58.263404009012845,22.0
1,2009-06-15,81.0,53.0,67.0,49.0,58.0,0.0,2.0,0.0,29.28,30.01,5.5,9.0,6.4,25,52.36594383575726,28.0
2,2009-06-15,81.0,57.0,69.0,49.0,58.0,0.0,4.0,0.0,29.34,29.99,7.4,9.0,7.7,25,48.88163366835733,24.0
1,2009-06-16,71.0,59.0,65.0,55.0,60.0,0.0,0.0,1.23,29.15,29.89,11.2,10.0,11.8,25,70.0313463066751,12.0
2,2009-06-16,71.0,64.0,67.5,57.0,61.0,0.0,3.0,1.07,29.21,29.87,10.3,11.0,10.7,25,69.04174667189581,7.0
1,2009-06-17,71.0,61.0,66.0,59.0,62.0,0.0,1.0,0.0,29.16,29.88,3.0,36.0,6.2,25,78.13813236389119,10.0
2,2009-06-17,73.0,63.0,68.0,60.0,63.0,0.0,3.0,0.0,29.21,29.87,2.6,34.0,6.7,25,75.56758222782685,10.0
1,2009-06-18,80.0,61.0,70.5,63.0,67.0,0.0,6.0,0.12,29.08,29.96812947189097,6.7,16.0,7.9,25,77.13703064872199,19.0
2,2009-06-18,81.0,63.0,72.0,64.0,67.0,0.0,7.0,0.11,29.15,29.79,3.7,17.0,5.8,25,75.92400854975992,18.0
1,2009-06-19,86.0,65.0,75.5,67.0,69.0,0.0,11.0,3.97,28.97,29.7,7.2,18.0,11.6,25,74.92484667346494,21.0
2,2009-06-19,88.0,66.0,77.0,68.0,70.0,0.0,12.0,0.87,29.03,29.68,6.3,18.0,10.5,25,73.78055835142726,22.0
1,2009-06-20,87.0,68.0,77.5,65.0,70.0,0.0,13.0,0.0,29.08,29.76,8.3,29.0,8.6,25,65.40474974154682,19.0
2,2009-06-20,88.0,69.0,78.5,65.0,70.0,0.0,14.0,0.0,29.13,29.74,8.3,28.0,8.6,25,63.28033982249677,19.0
1,2009-06-21,84.0,70.0,77.0,63.0,68.0,0.0,12.0,0.01,29.12,29.82,2.8,7.0,3.9,25,61.99943468829765,14.0
2,2009-06-21,86.0,71.0,78.5,64.0,69.0,0.0,14.0,0.14724466463414634,29.17,29.8,3.3,9.0,3.5,25,61.10744277344906,15.0
1,2009-06-22,89.0,68.0,78.5,67.0,71.0,0.0,14.0,0.09,29.09,29.79,4.0,11.0,5.6,26,67.83062517530321,21.0
2,2009-06-22,89.0,70.0,79.5,67.0,71.0,0.0,15.0,0.06,29.15,29.77,5.3,12.0,7.2,26,65.63634255730933,19.0
1,2009-06-23,94.0,71.0,82.5,69.0,73.0,0.0,18.0,0.0,29.16,29.87,1.8,14.0,3.5,26,63.760815663944356,23.0
2,2009-06-23,92.0,75.0,83.5,68.0,73.0,0.0,19.0,0.0,29.22,29.85,2.8,13.0,4.5,26,59.64648765058298,17.0
1,2009-06-24,94.0,75.0,84.5,68.0,73.0,0.0,20.0,0.04,29.16,29.87,1.9,22.0,5.8,26,57.75548335231764,19.0
2,2009-06-24,93.0,73.0,83.0,68.0,73.0,0.0,18.0,0.78,29.21,29.85,2.1,23.0,4.3,26,60.6180759215565,20.0
1,2009-06-25,94.0,75.0,84.5,69.0,73.0,0.0,20.0,0.14724466463414634,29.08,29.8,2.4,32.0,4.9,26,59.77413650918256,19.0
2,2009-06-25,93.0,76.0,84.5,68.0,73.0,0.0,20.0,0.0,29.15,29.77,1.8,26.0,4.6,26,57.75548335231764,17.0
1,2009-06-26,86.0,69.0,77.5,60.0,59.3108843537415,0.0,13.0,0.0,29.28442857142857,29.85,6.4,4.0,8.2,26,54.8384243636753,17.0
2,2009-06-26,86.0,72.0,79.0,61.0,67.0,0.0,14.0,0.0,29.2,29.83,6.4,4.0,8.0,26,54.07945083337518,14.0
1,2009-06-27,89.0,62.0,75.5,61.0,67.0,0.0,11.0,0.3,29.1,29.82,5.1,21.0,6.9,26,60.72679995955499,27.0
2,2009-06-27,90.0,67.0,78.5,60.0,67.0,0.0,14.0,0.05,29.18,29.8,6.0,22.0,6.9,26,53.057218975326194,23.0
1,2009-06-28,83.0,66.0,74.5,53.0,62.0,0.0,10.0,0.0,29.0,29.73,13.2,29.0,13.6,26,47.046923713134895,17.0
2,2009-06-28,83.0,68.0,75.5,53.0,62.0,0.0,11.0,0.0,29.08,29.71,14.1,29.0,14.6,26,45.5000020695076,15.0
1,2009-06-29,77.0,63.0,70.0,54.0,61.0,0.0,5.0,0.0,28.89,29.6,12.2,30.0,12.7,27,56.82433111207962,14.0
2,2009-06-29,78.0,65.0,71.5,54.0,61.0,0.0,7.0,0.0,28.95,29.59,13.4,30.0,14.1,27,53.99639715472857,13.0
1,2009-06-30,66.0,59.0,62.5,53.0,57.0,2.0,0.0,0.0,28.95,29.65,8.9,30.0,9.1,27,71.05598885613426,7.0
2,2009-06-30,68.0,61.0,64.5,53.0,58.0,0.0,0.0,0.0,29.0,29.64,8.1,30.0,8.3,27,66.24023419388054,7.0
1,2009-07-01,65.0,57.0,61.0,52.0,56.0,4.0,0.0,0.14724466463414634,29.07,29.77,8.2,32.0,8.7,27,72.21911321893865,8.0
2,2009-07-01,65.0,57.0,61.0,54.0,57.0,4.0,0.0,0.02,29.13,29.76,6.6,31.0,7.4,27,77.72137240852535,8.0
1,2009-07-02,73.0,59.0,66.0,54.0,60.0,0.0,1.0,0.0,29.26,29.95,8.4,31.0,8.8,27,65.21411080812129,14.0
2,2009-07-02,73.0,60.0,66.5,55.0,60.0,0.0,2.0,0.0,29.31,29.94,5.7,31.0,7.6,27,66.47384401281147,13.0
1,2009-07-03,79.0,63.0,71.0,56.0,62.0,0.0,6.0,0.0,29.36,30.06,1.2,34.0,5.8,27,59.06790251386605,16.0
2,2009-07-03,79.0,62.0,70.5,56.0,62.0,0.0,6.0,0.0,29.41,30.05,1.8,2.0,6.5,27,60.08158524705676,17.0
1,2009-07-04,69.0,59.0,64.0,58.0,61.0,1.0,0.0,0.2,29.26,29.99,1.8,13.0,3.8,27,80.83122457253185,10.0
2,2009-07-04,69.0,63.0,66.0,58.0,62.0,0.0,1.0,0.12,29.31,29.98,3.4,14.0,4.7,27,75.38657818859312,6.0
1,2009-07-05,81.0,57.0,69.0,58.0,63.0,0.0,4.0,0.05,29.2,29.92,0.7,34.0,2.4,27,67.97421871424493,24.0
2,2009-07-05,82.0,61.0,71.5,59.0,64.0,0.0,7.0,0.03,29.25,29.9,0.3,36.0,2.6,27,64.6973112991367,21.0
1,2009-07-06,86.0,60.0,73.0,54.0,62.0,0.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,28,51.325595364126016,26.0
2,2009-07-06,85.0,63.0,74.0,54.0,63.0,0.0,9.0,0.0,29.2,29.84,4.2,30.0,5.5,28,49.62759761861734,22.0
1,2009-07-07,77.0,59.0,68.0,54.0,60.0,0.0,3.0,0.14724466463414634,29.18,29.89,5.9,7.0,7.0,28,60.85718486364794,18.0
2,2009-07-07,76.0,65.0,70.5,55.0,61.0,0.0,6.0,0.0,29.24,29.88,5.9,7.0,7.5,28,57.938793559595666,11.0
1,2009-07-08,65.0,61.0,63.0,56.0,59.0,2.0,0.0,0.06,29.28,29.99,6.8,6.0,7.0,28,77.88941931232117,4.0
2,2009-07-08,68.0,62.0,65.0,55.0,59.0,0.0,0.0,0.17,29.34,29.98,7.0,8.0,7.4,28,70.0313463066751,6.0
1,2009-07-09,79.0,59.0,69.0,57.0,63.0,0.0,4.0,0.0,29.35,30.07,5.8,11.0,6.9,28,65.5704282115032,20.0
2,2009-07-09,80.0,63.0,71.5,58.0,64.0,0.0,7.0,0.0,29.41,30.05,6.5,10.0,7.3,28,62.41906184973005,17.0
1,2009-07-10,82.0,63.0,72.5,64.0,67.0,0.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,28,74.65098623820008,19.0
2,2009-07-10,84.0,67.0,75.5,65.0,68.0,0.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,28,69.89865929131373,17.0
1,2009-07-11,85.0,63.0,74.0,59.0,65.0,0.0,9.0,0.25,29.34,30.04,4.8,31.0,7.0,28,59.462710501950724,22.0
2,2009-07-11,85.0,68.0,76.5,60.0,67.0,0.0,12.0,1.12,29.39,30.02,5.9,29.0,7.6,28,56.687180813226,17.0
1,2009-07-12,82.0,58.0,70.0,51.0,60.0,0.0,5.0,0.0,29.35,30.07,2.9,29.0,5.7,28,50.88587779810227,24.0
2,2009-07-12,82.0,60.0,71.0,50.0,60.0,0.0,6.0,0.0,29.41,30.05,1.9,33.0,5.2,28,47.38959457661924,22.0
1,2009-07-13,79.0,61.0,70.0,46.0,57.0,0.0,5.0,0.0,29.36,30.07,4.8,7.0,5.8,29,42.19772458011855,18.0
2,2009-07-13,78.0,66.0,72.0,48.0,59.0,0.0,7.0,0.0,29.41,30.05,5.8,7.0,7.4,29,42.51073357891207,12.0
1,2009-07-14,80.0,55.0,67.5,51.0,59.0,0.0,3.0,0.0,29.34,30.07,6.7,16.0,7.5,29,55.44449843045084,25.0
2,2009-07-14,81.0,60.0,70.5,49.0,60.0,0.0,6.0,0.0,29.41,30.06,7.5,16.0,7.7,29,46.43900704088103,21.0
1,2009-07-15,85.0,65.0,75.0,62.0,67.0,0.0,10.0,0.68,29.18,29.9,10.0,24.0,12.4,29,63.97388267125127,20.0
2,2009-07-15,86.0,67.0,76.5,62.0,67.0,0.0,12.0,0.32,29.23,29.88,10.0,25.0,13.8,29,60.85421683795749,19.0
1,2009-07-16,80.0,64.0,72.0,56.0,62.0,0.0,7.0,0.14724466463414634,29.17,29.89,9.9,28.0,10.8,29,57.09764985646776,16.0
2,2009-07-16,82.0,65.0,73.5,57.0,63.0,0.0,9.0,0.17,29.23,29.88,9.6,28.0,10.3,29,56.27781926065797,17.0
1,2009-07-17,70.0,57.0,63.5,51.0,56.0,1.0,0.0,0.0,29.15,29.87,10.6,30.0,10.8,29,63.72373375296883,13.0
2,2009-07-17,70.0,58.0,64.0,52.0,57.0,1.0,0.0,0.14724466463414634,29.21,29.86,10.1,29.0,10.4,29,64.97381909913064,12.0
1,2009-07-18,72.0,57.0,64.5,52.0,57.0,0.0,0.0,0.0,29.31,30.01,8.1,31.0,8.2,29,63.84736676531237,15.0
2,2009-07-18,73.0,58.0,65.5,52.0,58.0,0.0,1.0,0.0,29.36,30.0,6.6,32.0,7.1,29,61.65956805316032,15.0
1,2009-07-19,71.0,57.0,64.0,52.0,58.0,1.0,0.0,0.0,29.39,30.11,1.3,36.0,4.0,29,64.97381909913064,14.0
2,2009-07-19,73.0,60.0,66.5,53.0,59.0,0.0,2.0,0.0,29.45,30.1,1.4,4.0,4.6,29,61.787537758349906,13.0
1,2009-07-20,76.0,55.0,65.5,55.0,60.0,0.0,1.0,0.0,29.36,30.09,5.1,9.0,5.5,30,68.82231095476973,21.0
2,2009-07-20,76.0,59.0,67.5,56.0,61.0,0.0,3.0,0.0,29.42,30.08,6.2,10.0,6.5,30,66.58983211887326,17.0
1,2009-07-21,80.0,58.0,69.0,57.0,62.0,0.0,4.0,0.04,29.28,30.01,3.1,13.0,5.8,30,65.5704282115032,22.0
2,2009-07-21,82.0,64.0,73.0,56.0,63.0,0.0,8.0,0.0,29.33,29.99,4.9,14.0,6.3,30,55.200930061577466,18.0
1,2009-07-22,78.0,63.0,70.5,61.0,64.0,0.0,6.0,0.14724466463414634,29.23,29.95,3.5,3.0,5.0,30,71.87676509190885,15.0
2,2009-07-22,79.0,66.0,72.5,59.0,64.0,0.0,8.0,0.0,29.28,29.93,2.8,11.0,5.9,30,62.54371924627896,13.0
